,date,fog,rain,meanwdird,meanwindspdm,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm,year,month,day,dayofweek
3196,2012-09-30,0,0,227,3.0,22.0,14.0,1013.0,81.0,34.0,29.0,17.0,16.0,11.0,1015.0,1012.0,0.0,2012,9,30,6
3197,2012-10-01,1,0,229,2.0,23.0,15.0,1012.0,90.0,28.0,29.0,18.0,17.0,9.0,1013.0,1009.0,0.0,2012,10,1,0
3198,2012-10-02,0,0,199,6.0,24.0,15.0,1010.0,78.0,38.0,29.0,20.0,17.0,12.0,1011.0,1009.0,0.0,2012,10,2,1
3199,2012-10-03,1,0,227,3.0,20.0,16.0,1014.0,90.0,66.0,24.0,18.0,17.0,14.0,1017.0,1011.0,0.25,2012,10,3,2
3200,2012-10-04,0,0,224,3.0,19.0,13.0,1018.0,81.0,55.0,23.0,17.0,14.0,12.0,1020.0,1017.0,0.0,2012,10,4,3
3201,2012-10-05,0,0,221,3.0,19.0,14.0,1016.0,84.0,59.0,23.0,17.0,15.0,13.0,1018.0,1014.0,0.0,2012,10,5,4
3202,2012-10-06,0,0,346,3.0,19.0,14.0,1014.0,84.0,57.0,24.0,16.0,16.0,13.0,1015.0,1011.0,0.0,2012,10,6,5
3203,2012-10-07,0,0,241,3.0,20.0,15.0,1012.0,87.0,61.0,23.0,17.0,16.0,14.0,1014.0,1011.0,0.0,2012,10,7,6
3204,2012-10-08,0,0,84,3.0,20.0,14.0,1014.0,84.0,57.0,23.0,17.0,15.0,14.0,1015.0,1013.0,0.25,2012,10,8,0
3205,2012-10-09,0,0,237,5.0,19.0,13.0,1014.0,83.0,55.0,23.0,16.0,14.0,12.0,1016.0,1013.0,0.0,2012,10,9,1
3206,2012-10-10,0,0,255,5.0,19.0,11.0,1014.0,78.0,49.0,23.0,15.0,13.0,9.0,1015.0,1013.0,0.0,2012,10,10,2
3207,2012-10-11,0,1,258,3.0,17.0,10.0,1013.0,78.0,45.0,22.0,14.0,12.0,8.0,1015.0,1012.0,0.25,2012,10,11,3
3208,2012-10-12,0,0,276,6.0,17.0,10.0,1019.0,80.0,51.0,22.0,12.0,12.0,9.0,1021.0,1015.0,0.0,2012,10,12,4
3209,2012-10-13,0,0,239,3.0,18.0,11.0,1020.0,80.0,46.0,22.0,13.0,14.0,9.0,1022.0,1017.0,0.0,2012,10,13,5
3210,2012-10-14,0,0,240,3.0,21.0,12.0,1015.0,81.0,33.0,28.0,14.0,15.0,9.0,1018.0,1013.0,0.0,2012,10,14,6
3211,2012-10-15,0,0,229,8.0,23.0,10.0,1012.0,81.0,20.0,29.0,17.0,16.0,4.0,1013.0,1011.0,0.0,2012,10,15,0
3212,2012-10-16,0,0,229,3.0,22.0,13.0,1009.0,81.0,31.0,29.0,17.0,17.0,9.0,1011.0,1007.0,0.0,2012,10,16,1
3213,2012-10-17,0,0,247,3.0,24.0,12.0,1008.0,73.0,22.0,32.0,17.0,16.0,8.0,1010.0,1007.0,0.0,2012,10,17,2
3214,2012-10-18,0,0,132,8.0,23.0,15.0,1016.0,81.0,39.0,27.0,19.0,17.0,8.0,1019.0,1010.0,0.0,2012,10,18,3
3215,2012-10-19,0,0,227,5.0,20.0,16.0,1014.0,88.0,68.0,23.0,17.0,17.0,14.0,1016.0,1012.0,0.0,2012,10,19,4
3216,2012-10-20,0,1,171,5.0,20.0,15.0,1012.0,88.0,63.0,22.0,18.0,16.0,14.0,1013.0,1010.0,0.0,2012,10,20,5
3217,2012-10-21,0,0,181,3.0,20.0,14.0,1012.0,77.0,57.0,23.0,18.0,14.0,13.0,1013.0,1011.0,0.0,2012,10,21,6
3218,2012-10-22,0,0,221,8.0,20.0,12.0,1014.0,73.0,49.0,22.0,18.0,13.0,11.0,1015.0,1012.0,0.0,2012,10,22,0
3219,2012-10-23,0,1,252,2.0,18.0,11.0,1014.0,88.0,37.0,21.0,14.0,13.0,5.0,1015.0,1013.0,1.02,2012,10,23,1
3220,2012-10-24,0,0,326,8.0,17.0,5.0,1016.0,77.0,23.0,22.0,13.0,10.0,-2.0,1018.0,1015.0,0.0,2012,10,24,2
3221,2012-10-25,0,0,333,11.0,23.0,2.0,1016.0,42.0,17.0,30.0,17.0,11.0,-1.0,1018.0,1013.0,0.0,2012,10,25,3
3222,2012-10-26,0,0,12,5.0,23.0,-3.0,1014.0,44.0,9.0,31.0,15.0,4.0,-12.0,1017.0,1013.0,0.0,2012,10,26,4
3223,2012-10-27,0,0,358,5.0,23.0,-1.0,1011.0,65.0,9.0,31.0,16.0,11.0,-10.0,1013.0,1010.0,0.0,2012,10,27,5
3224,2012-10-28,0,0,355,5.0,21.0,7.0,1014.0,72.0,16.0,28.0,16.0,13.0,-1.0,1016.0,1012.0,0.0,2012,10,28,6
3225,2012-10-29,1,0,255,3.0,18.0,11.0,1017.0,90.0,35.0,24.0,13.0,14.0,2.0,1019.0,1016.0,0.0,2012,10,29,0
3226,2012-10-30,1,0,218,2.0,16.0,12.0,1017.0,90.0,57.0,20.0,13.0,14.0,9.0,1019.0,1015.0,0.0,2012,10,30,1
3227,2012-10-31,0,0,228,3.0,16.0,12.0,1016.0,88.0,63.0,19.0,13.0,12.0,10.0,1018.0,1015.0,0.0,2012,10,31,2
3228,2012-11-01,0,0,238,3.0,16.0,11.0,1016.0,81.0,56.0,19.0,13.0,11.0,9.0,1017.0,1014.0,0.0,2012,11,1,3
3229,2012-11-02,0,0,149,5.0,17.0,11.0,1015.0,88.0,52.0,21.0,13.0,13.0,9.0,1016.0,1013.0,0.0,2012,11,2,4
3230,2012-11-03,0,0,291,2.0,17.0,12.0,1016.0,87.0,59.0,22.0,12.0,14.0,9.0,1017.0,1015.0,0.25,2012,11,3,5
3231,2012-11-04,0,0,70,5.0,20.0,8.0,1017.0,87.0,17.0,30.0,12.0,13.0,2.0,1019.0,1016.0,0.25,2012,11,4,6
3232,2012-11-05,0,0,60,6.0,24.0,3.0,1016.0,51.0,9.0,32.0,16.0,9.0,-4.0,1018.0,1015.0,0.0,2012,11,5,0
3233,2012-11-06,0,0,225,6.0,21.0,12.0,1017.0,88.0,34.0,27.0,16.0,16.0,3.0,1019.0,1016.0,0.0,2012,11,6,1
3234,2012-11-07,0,0,225,3.0,18.0,12.0,1016.0,81.0,63.0,19.0,16.0,14.0,12.0,1019.0,1014.0,0.0,2012,11,7,2
3235,2012-11-08,0,1,230,6.0,17.0,11.0,1014.0,82.0,60.0,18.0,16.0,13.0,8.0,1017.0,1012.0,1.78,2012,11,8,3
3236,2012-11-09,0,0,257,10.0,14.0,4.0,1012.0,69.0,38.0,17.0,11.0,7.0,2.0,1014.0,1011.0,0.0,2012,11,9,4
3237,2012-11-10,0,0,293,8.0,12.0,0.0,1017.0,61.0,28.0,16.0,8.0,6.0,-4.0,1022.0,1014.0,0.0,2012,11,10,5
3238,2012-11-11,0,0,9,8.0,13.0,-4.0,1024.0,39.0,13.0,19.0,8.0,1.0,-10.0,1026.0,1022.0,0.0,2012,11,11,6
3239,2012-11-12,0,0,357,5.0,15.0,-4.0,1022.0,67.0,9.0,22.0,8.0,7.0,-12.0,1025.0,1020.0,0.0,2012,11,12,0
3240,2012-11-13,0,0,29,6.0,18.0,-7.0,1018.0,43.0,7.0,27.0,10.0,4.0,-13.0,1020.0,1016.0,0.0,2012,11,13,1
3241,2012-11-14,1,0,85,6.0,19.0,3.0,1017.0,88.0,12.0,25.0,12.0,12.0,-11.0,1018.0,1015.0,0.0,2012,11,14,2
3242,2012-11-15,0,1,70,3.0,16.0,7.0,1018.0,83.0,30.0,20.0,12.0,12.0,2.0,1020.0,1016.0,0.0,2012,11,15,3
3243,2012-11-16,0,1,218,2.0,18.0,10.0,1018.0,83.0,42.0,22.0,14.0,13.0,6.0,1020.0,1016.0,0.76,2012,11,16,4
3244,2012-11-17,0,1,104,6.0,18.0,13.0,1018.0,88.0,61.0,20.0,16.0,14.0,12.0,1020.0,1017.0,2.29,2012,11,17,5
3245,2012-11-18,0,0,232,3.0,16.0,12.0,1020.0,90.0,56.0,19.0,13.0,14.0,9.0,1022.0,1019.0,0.25,2012,11,18,6
3246,2012-11-19,0,0,219,5.0,14.0,11.0,1023.0,88.0,60.0,19.0,11.0,12.0,9.0,1024.0,1022.0,0.0,2012,11,19,0
3247,2012-11-20,0,0,286,5.0,14.0,10.0,1019.0,83.0,52.0,19.0,11.0,12.0,8.0,1022.0,1017.0,0.25,2012,11,20,1
3248,2012-11-21,0,0,169,5.0,14.0,10.0,1018.0,87.0,63.0,18.0,11.0,12.0,8.0,1020.0,1016.0,0.25,2012,11,21,2
3249,2012-11-22,1,0,73,2.0,16.0,11.0,1019.0,94.0,63.0,19.0,12.0,12.0,10.0,1020.0,1017.0,0.25,2012,11,22,3
3250,2012-11-23,1,0,217,2.0,14.0,11.0,1020.0,93.0,60.0,19.0,11.0,12.0,9.0,1022.0,1018.0,0.25,2012,11,23,4
3251,2012-11-24,1,0,227,3.0,16.0,10.0,1017.0,90.0,44.0,21.0,10.0,13.0,8.0,1019.0,1013.0,0.51,2012,11,24,5
3252,2012-11-25,1,0,91,3.0,14.0,11.0,1014.0,93.0,65.0,19.0,11.0,12.0,9.0,1015.0,1012.0,0.25,2012,11,25,6
3253,2012-11-26,0,0,178,3.0,15.0,10.0,1017.0,83.0,56.0,18.0,12.0,11.0,9.0,1020.0,1015.0,0.0,2012,11,26,0
3254,2012-11-27,0,0,237,2.0,14.0,10.0,1020.0,86.0,60.0,18.0,11.0,12.0,8.0,1022.0,1018.0,0.0,2012,11,27,1
3255,2012-11-28,0,1,103,3.0,17.0,11.0,1022.0,88.0,51.0,19.0,14.0,13.0,9.0,1023.0,1020.0,0.51,2012,11,28,2
3256,2012-11-29,0,1,84,8.0,16.0,13.0,1022.0,94.0,77.0,17.0,14.0,16.0,10.0,1024.0,1021.0,5.33,2012,11,29,3
3257,2012-11-30,0,1,134,2.0,17.0,16.0,1020.0,97.0,90.0,18.0,16.0,17.0,14.0,1021.0,1018.0,24.89,2012,11,30,4
3258,2012-12-01,0,1,221,3.0,17.0,15.0,1020.0,96.0,81.0,18.0,16.0,16.0,14.0,1022.0,1019.0,2.29,2012,12,1,5
3259,2012-12-02,0,1,221,3.0,17.0,15.0,1020.0,96.0,78.0,18.0,15.0,16.0,14.0,1021.0,1019.0,1.78,2012,12,2,6
3260,2012-12-03,0,1,159,8.0,17.0,15.0,1021.0,100.0,77.0,19.0,14.0,16.0,13.0,1022.0,1019.0,7.37,2012,12,3,0
3261,2012-12-04,0,0,249,2.0,15.0,13.0,1022.0,94.0,75.0,17.0,13.0,14.0,12.0,1024.0,1021.0,0.25,2012,12,4,1
3262,2012-12-05,1,0,207,2.0,13.0,12.0,1019.0,100.0,77.0,17.0,10.0,14.0,9.0,1021.0,1016.0,0.25,2012,12,5,2
3263,2012-12-06,0,0,186,3.0,16.0,13.0,1014.0,94.0,67.0,18.0,13.0,13.0,12.0,1016.0,1012.0,0.0,2012,12,6,3
3264,2012-12-07,1,0,231,2.0,14.0,12.0,1014.0,97.0,75.0,17.0,12.0,13.0,11.0,1015.0,1013.0,0.51,2012,12,7,4
3265,2012-12-08,1,0,300,2.0,14.0,12.0,1014.0,100.0,60.0,19.0,10.0,13.0,9.0,1016.0,1013.0,0.25,2012,12,8,5
3266,2012-12-09,0,0,21,2.0,14.0,11.0,1017.0,89.0,65.0,18.0,11.0,12.0,9.0,1020.0,1015.0,0.0,2012,12,9,6
3267,2012-12-10,0,0,216,3.0,15.0,9.0,1019.0,90.0,47.0,20.0,10.0,13.0,6.0,1021.0,1017.0,0.25,2012,12,10,0
3268,2012-12-11,0,0,111,5.0,15.0,9.0,1016.0,90.0,32.0,21.0,9.0,13.0,4.0,1018.0,1014.0,0.0,2012,12,11,1
3269,2012-12-12,0,1,177,6.0,14.0,11.0,1012.0,94.0,58.0,16.0,13.0,12.0,8.0,1015.0,1010.0,4.32,2012,12,12,2
3270,2012-12-13,0,1,229,2.0,12.0,8.0,1009.0,94.0,53.0,16.0,9.0,12.0,3.0,1010.0,1007.0,0.0,2012,12,13,3
3271,2012-12-14,0,1,40,6.0,11.0,3.0,1012.0,86.0,37.0,14.0,7.0,7.0,-1.0,1016.0,1008.0,2.29,2012,12,14,4
3272,2012-12-15,0,0,267,5.0,11.0,4.0,1017.0,83.0,41.0,15.0,8.0,6.0,1.0,1019.0,1015.0,0.25,2012,12,15,5
3273,2012-12-16,0,1,60,5.0,12.0,9.0,1021.0,94.0,62.0,13.0,11.0,11.0,5.0,1022.0,1019.0,2.79,2012,12,16,6
3274,2012-12-17,0,1,262,3.0,14.0,11.0,1020.0,94.0,60.0,17.0,12.0,13.0,9.0,1022.0,1016.0,0.0,2012,12,17,0
3275,2012-12-18,0,1,278,5.0,13.0,8.0,1013.0,96.0,28.0,17.0,9.0,13.0,-7.0,1018.0,1009.0,11.43,2012,12,18,1
3276,2012-12-19,0,0,336,11.0,11.0,-7.0,1022.0,41.0,17.0,15.0,8.0,-3.0,-11.0,1025.0,1018.0,0.0,2012,12,19,2
3277,2012-12-20,0,0,20,8.0,13.0,-8.0,1021.0,44.0,12.0,20.0,7.0,3.0,-11.0,1024.0,1019.0,0.0,2012,12,20,3
3278,2012-12-21,0,0,353,6.0,12.0,-1.0,1019.0,68.0,28.0,16.0,7.0,5.0,-8.0,1021.0,1017.0,0.0,2012,12,21,4
3279,2012-12-22,0,1,317,3.0,11.0,7.0,1021.0,94.0,42.0,16.0,6.0,11.0,1.0,1023.0,1019.0,0.51,2012,12,22,5
3280,2012-12-23,0,0,216,2.0,14.0,10.0,1022.0,94.0,58.0,17.0,12.0,11.0,8.0,1024.0,1020.0,0.0,2012,12,23,6
3281,2012-12-24,0,1,56,6.0,13.0,11.0,1018.0,96.0,61.0,17.0,8.0,13.0,3.0,1020.0,1016.0,23.88,2012,12,24,0
3282,2012-12-25,0,0,24,5.0,12.0,6.0,1018.0,93.0,39.0,17.0,8.0,9.0,3.0,1020.0,1016.0,0.0,2012,12,25,1
3283,2012-12-26,0,1,325,5.0,13.0,8.0,1014.0,96.0,50.0,17.0,10.0,10.0,3.0,1016.0,1013.0,7.87,2012,12,26,2
3284,2012-12-27,0,0,339,8.0,13.0,1.0,1016.0,63.0,32.0,17.0,9.0,4.0,-1.0,1019.0,1014.0,0.0,2012,12,27,3
3285,2012-12-28,0,0,17,5.0,12.0,1.0,1020.0,65.0,27.0,17.0,6.0,6.0,-2.0,1022.0,1019.0,0.0,2012,12,28,4
3286,2012-12-29,0,1,44,5.0,9.0,4.0,1017.0,89.0,48.0,12.0,7.0,7.0,-1.0,1019.0,1015.0,4.83,2012,12,29,5
3287,2012-12-30,0,0,10,6.0,9.0,2.0,1015.0,82.0,45.0,13.0,5.0,4.0,-1.0,1018.0,1013.0,0.0,2012,12,30,6
3288,2012-12-31,0,0,73,8.0,10.0,1.0,1022.0,73.0,36.0,14.0,7.0,6.0,-2.0,1024.0,1018.0,0.0,2012,12,31,0
3289,2003-01-01,0,0,63,6.0,13.0,4.0,1020.0,82.0,24.0,19.0,7.0,11.0,-4.0,1022.0,1019.0,0.0,2003,1,1,2
3290,2003-01-02,0,0,15,8.0,18.0,0.0,1020.0,66.0,18.0,26.0,10.0,4.0,-3.0,1022.0,1017.0,0.0,2003,1,2,3
3291,2003-01-03,0,0,7,6.0,21.0,1.0,1018.0,60.0,17.0,27.0,15.0,10.0,-4.0,1020.0,1017.0,0.0,2003,1,3,4
3292,2003-01-04,0,0,98,6.0,18.0,6.0,1019.0,87.0,22.0,23.0,12.0,13.0,0.0,1021.0,1017.0,0.0,2003,1,4,5
3293,2003-01-05,0,0,78,8.0,18.0,6.0,1015.0,78.0,12.0,24.0,13.0,13.0,-8.0,1017.0,1012.0,0.0,2003,1,5,6
3294,2003-01-06,0,0,20,23.0,22.0,-2.0,1015.0,36.0,13.0,25.0,19.0,3.0,-8.0,1016.0,1013.0,0.0,2003,1,6,0
3295,2003-01-07,0,0,16,8.0,22.0,5.0,1015.0,62.0,22.0,28.0,15.0,8.0,3.0,1016.0,1013.0,0.0,2003,1,7,1
3296,2003-01-08,0,1,120,3.0,16.0,12.0,1017.0,97.0,62.0,18.0,13.0,14.0,8.0,1020.0,1016.0,0.0,2003,1,8,2
3297,2003-01-09,0,0,205,3.0,14.0,13.0,1019.0,97.0,72.0,17.0,12.0,13.0,10.0,1021.0,1018.0,0.0,2003,1,9,3
3298,2003-01-10,0,0,304,5.0,13.0,11.0,1020.0,97.0,72.0,16.0,10.0,13.0,9.0,1021.0,1019.0,0.0,2003,1,10,4
3299,2003-01-11,0,0,340,6.0,12.0,10.0,1020.0,97.0,67.0,16.0,9.0,12.0,9.0,1022.0,1019.0,0.0,2003,1,11,5
3300,2003-01-12,0,0,305,5.0,12.0,11.0,1024.0,100.0,72.0,16.0,9.0,13.0,9.0,1026.0,1022.0,0.0,2003,1,12,6
3301,2003-01-13,1,0,245,3.0,11.0,12.0,1024.0,100.0,81.0,15.0,8.0,13.0,8.0,1025.0,1022.0,0.0,2003,1,13,0
3302,2003-01-14,1,0,34,5.0,13.0,11.0,1021.0,100.0,67.0,18.0,9.0,13.0,8.0,1022.0,1019.0,0.0,2003,1,14,1
3303,2003-01-15,0,0,21,6.0,15.0,4.0,1020.0,96.0,20.0,22.0,8.0,10.0,-4.0,1021.0,1019.0,0.0,2003,1,15,2
3304,2003-01-16,0,0,21,10.0,19.0,-3.0,1021.0,38.0,12.0,26.0,12.0,2.0,-6.0,1023.0,1020.0,0.0,2003,1,16,3
3305,2003-01-17,0,0,25,6.0,19.0,3.0,1018.0,90.0,17.0,26.0,13.0,13.0,-4.0,1020.0,1016.0,0.0,2003,1,17,4
3306,2003-01-18,1,0,35,6.0,17.0,9.0,1019.0,100.0,33.0,23.0,11.0,14.0,2.0,1021.0,1017.0,0.0,2003,1,18,5
3307,2003-01-19,1,0,93,5.0,15.0,11.0,1021.0,100.0,35.0,21.0,9.0,13.0,5.0,1022.0,1019.0,0.0,2003,1,19,6
3308,2003-01-20,0,0,223,6.0,15.0,12.0,1022.0,94.0,67.0,17.0,13.0,13.0,10.0,1023.0,1020.0,0.0,2003,1,20,0
3309,2003-01-21,0,0,222,3.0,14.0,11.0,1023.0,93.0,67.0,17.0,12.0,12.0,11.0,1024.0,1021.0,0.0,2003,1,21,1
3310,2003-01-22,0,0,90,3.0,13.0,12.0,1024.0,96.0,72.0,16.0,10.0,13.0,9.0,1026.0,1023.0,0.0,2003,1,22,2
3311,2003-01-23,0,0,169,3.0,16.0,11.0,1020.0,96.0,47.0,19.0,12.0,14.0,7.0,1023.0,1017.0,0.0,2003,1,23,3
3312,2003-01-24,0,0,333,10.0,20.0,7.0,1017.0,90.0,20.0,28.0,12.0,12.0,3.0,1019.0,1015.0,0.0,2003,1,24,4
3313,2003-01-25,0,0,53,11.0,21.0,6.0,1018.0,60.0,29.0,25.0,17.0,11.0,3.0,1020.0,1016.0,0.0,2003,1,25,5
3314,2003-01-26,0,0,23,6.0,21.0,6.0,1020.0,55.0,22.0,28.0,15.0,8.0,4.0,1022.0,1019.0,0.0,2003,1,26,6
3315,2003-01-27,0,0,8,8.0,18.0,8.0,1017.0,100.0,26.0,24.0,13.0,14.0,4.0,1019.0,1015.0,0.0,2003,1,27,0
3316,2003-01-28,0,0,221,3.0,14.0,12.0,1017.0,100.0,54.0,18.0,10.0,14.0,7.0,1020.0,1016.0,0.0,2003,1,28,1
3317,2003-01-29,1,0,21,6.0,14.0,12.0,1021.0,100.0,65.0,18.0,11.0,14.0,10.0,1022.0,1019.0,0.0,2003,1,29,2
3318,2003-01-30,0,0,258,5.0,17.0,11.0,1020.0,100.0,42.0,24.0,11.0,14.0,8.0,1021.0,1018.0,0.0,2003,1,30,3
3319,2003-01-31,0,0,37,8.0,22.0,8.0,1016.0,73.0,20.0,31.0,13.0,13.0,4.0,1019.0,1014.0,0.0,2003,1,31,4
3320,2003-02-01,0,0,106,6.0,19.0,12.0,1013.0,100.0,38.0,24.0,14.0,16.0,7.0,1015.0,1012.0,0.0,2003,2,1,5
3321,2003-02-02,0,0,352,18.0,18.0,-4.0,1014.0,51.0,13.0,23.0,13.0,5.0,-10.0,1016.0,1012.0,0.0,2003,2,2,6
3322,2003-02-03,0,0,359,8.0,16.0,-2.0,1018.0,67.0,15.0,22.0,9.0,8.0,-9.0,1020.0,1016.0,0.0,2003,2,3,0
3323,2003-02-04,0,0,39,8.0,14.0,2.0,1015.0,87.0,20.0,21.0,9.0,12.0,-6.0,1018.0,1013.0,0.0,2003,2,4,1
3324,2003-02-05,0,0,357,6.0,13.0,1.0,1015.0,93.0,12.0,19.0,8.0,9.0,-16.0,1016.0,1014.0,0.0,2003,2,5,2
3325,2003-02-06,0,0,34,8.0,12.0,-2.0,1016.0,83.0,17.0,18.0,7.0,7.0,-14.0,1019.0,1015.0,0.0,2003,2,6,3
3326,2003-02-07,0,0,60,8.0,12.0,1.0,1015.0,93.0,17.0,18.0,6.0,8.0,-8.0,1016.0,1014.0,0.0,2003,2,7,4
3327,2003-02-08,0,0,262,6.0,13.0,2.0,1016.0,77.0,18.0,17.0,10.0,9.0,-8.0,1019.0,1015.0,0.0,2003,2,8,5
3328,2003-02-09,0,0,15,8.0,12.0,2.0,1020.0,76.0,27.0,19.0,6.0,7.0,-1.0,1022.0,1019.0,0.0,2003,2,9,6
3329,2003-02-10,0,0,40,8.0,16.0,-3.0,1016.0,52.0,12.0,22.0,9.0,2.0,-9.0,1019.0,1013.0,0.0,2003,2,10,0
3330,2003-02-11,0,1,25,14.0,12.0,11.0,1014.0,100.0,51.0,15.0,9.0,13.0,5.0,1016.0,1013.0,2.79,2003,2,11,1
3331,2003-02-12,0,1,44,14.0,14.0,13.0,1010.0,100.0,88.0,16.0,13.0,16.0,12.0,1012.0,1007.0,35.31,2003,2,12,2
3332,2003-02-13,0,1,48,8.0,15.0,14.0,1010.0,100.0,82.0,17.0,13.0,14.0,12.0,1012.0,1008.0,0.0,2003,2,13,3
3333,2003-02-14,0,0,221,5.0,14.0,12.0,1014.0,100.0,67.0,18.0,10.0,13.0,10.0,1017.0,1012.0,0.0,2003,2,14,4
3334,2003-02-15,0,0,193,5.0,14.0,13.0,1019.0,96.0,70.0,17.0,13.0,13.0,11.0,1021.0,1017.0,0.0,2003,2,15,5
3335,2003-02-16,0,1,235,6.0,14.0,12.0,1020.0,97.0,67.0,17.0,12.0,13.0,10.0,1022.0,1018.0,0.0,2003,2,16,6
3336,2003-02-17,0,0,236,3.0,14.0,11.0,1018.0,90.0,54.0,17.0,12.0,13.0,7.0,1020.0,1017.0,0.0,2003,2,17,0
3337,2003-02-18,0,0,29,6.0,14.0,9.0,1019.0,97.0,58.0,18.0,10.0,13.0,3.0,1021.0,1017.0,0.0,2003,2,18,1
3338,2003-02-19,0,1,292,10.0,12.0,7.0,1015.0,96.0,45.0,16.0,9.0,11.0,1.0,1019.0,1012.0,0.0,2003,2,19,2
3339,2003-02-20,0,0,335,13.0,18.0,3.0,1013.0,64.0,27.0,24.0,11.0,7.0,0.0,1017.0,1011.0,0.0,2003,2,20,3
3340,2003-02-21,0,0,314,6.0,14.0,10.0,1018.0,97.0,49.0,20.0,9.0,14.0,4.0,1020.0,1017.0,0.0,2003,2,21,4
3341,2003-02-22,1,0,48,5.0,13.0,11.0,1015.0,100.0,63.0,18.0,9.0,13.0,9.0,1017.0,1012.0,0.0,2003,2,22,5
3342,2003-02-23,0,0,131,8.0,14.0,10.0,1010.0,88.0,60.0,17.0,13.0,11.0,9.0,1012.0,1008.0,0.0,2003,2,23,6
3343,2003-02-24,0,1,115,8.0,14.0,11.0,1009.0,100.0,52.0,17.0,11.0,12.0,7.0,1011.0,1008.0,5.33,2003,2,24,0
3344,2003-02-25,0,1,52,11.0,12.0,9.0,1007.0,100.0,58.0,15.0,10.0,11.0,7.0,1010.0,1005.0,0.76,2003,2,25,1
3345,2003-02-26,0,0,261,10.0,13.0,9.0,1012.0,94.0,64.0,16.0,10.0,10.0,8.0,1014.0,1010.0,0.0,2003,2,26,2
3346,2003-02-27,0,1,238,11.0,12.0,8.0,1014.0,93.0,62.0,15.0,10.0,9.0,7.0,1015.0,1013.0,0.51,2003,2,27,3
3347,2003-02-28,0,0,301,6.0,13.0,7.0,1015.0,93.0,38.0,17.0,9.0,9.0,3.0,1016.0,1014.0,0.0,2003,2,28,4
3348,2003-03-01,0,0,288,6.0,13.0,8.0,1015.0,90.0,62.0,17.0,9.0,9.0,6.0,1017.0,1014.0,0.0,2003,3,1,5
3349,2003-03-02,0,0,282,8.0,13.0,6.0,1018.0,93.0,29.0,18.0,8.0,8.0,-1.0,1020.0,1017.0,0.0,2003,3,2,6
3350,2003-03-03,0,0,206,8.0,11.0,8.0,1014.0,88.0,63.0,15.0,8.0,11.0,3.0,1018.0,1011.0,0.0,2003,3,3,0
3351,2003-03-04,0,1,241,5.0,12.0,8.0,1011.0,96.0,62.0,14.0,10.0,9.0,7.0,1012.0,1010.0,0.25,2003,3,4,1
3352,2003-03-05,0,0,267,6.0,12.0,8.0,1015.0,96.0,46.0,16.0,8.0,12.0,4.0,1017.0,1012.0,0.0,2003,3,5,2
3353,2003-03-06,0,0,281,6.0,12.0,9.0,1016.0,93.0,58.0,17.0,7.0,12.0,6.0,1018.0,1015.0,0.0,2003,3,6,3
3354,2003-03-07,0,0,236,6.0,12.0,10.0,1014.0,97.0,63.0,17.0,8.0,12.0,7.0,1016.0,1012.0,0.0,2003,3,7,4
3355,2003-03-08,0,0,8,5.0,14.0,12.0,1018.0,100.0,67.0,18.0,11.0,13.0,10.0,1020.0,1016.0,0.0,2003,3,8,5
3356,2003-03-09,0,0,257,5.0,13.0,12.0,1019.0,100.0,65.0,18.0,9.0,13.0,9.0,1020.0,1017.0,0.0,2003,3,9,6
3357,2003-03-10,0,0,250,5.0,14.0,11.0,1015.0,100.0,48.0,19.0,9.0,14.0,7.0,1017.0,1013.0,0.0,2003,3,10,0
3358,2003-03-11,1,0,228,3.0,13.0,12.0,1013.0,100.0,77.0,17.0,9.0,13.0,9.0,1014.0,1011.0,0.0,2003,3,11,1
3359,2003-03-12,0,0,201,6.0,14.0,13.0,1014.0,100.0,70.0,18.0,11.0,14.0,10.0,1016.0,1013.0,0.0,2003,3,12,2
3360,2003-03-13,0,0,183,6.0,14.0,13.0,1016.0,100.0,77.0,17.0,12.0,13.0,12.0,1017.0,1014.0,0.0,2003,3,13,3
3361,2003-03-14,0,0,234,8.0,16.0,13.0,1016.0,100.0,75.0,17.0,14.0,14.0,11.0,1017.0,1014.0,0.0,2003,3,14,4
3362,2003-03-15,1,1,106,10.0,14.0,14.0,1009.0,100.0,93.0,15.0,13.0,15.0,13.0,1013.0,1004.0,64.52,2003,3,15,5
3363,2003-03-16,0,1,224,10.0,14.0,11.0,1006.0,100.0,52.0,17.0,12.0,13.0,7.0,1009.0,1003.0,3.05,2003,3,16,6
3364,2003-03-17,0,0,340,8.0,14.0,4.0,1011.0,92.0,33.0,19.0,10.0,10.0,1.0,1015.0,1009.0,0.0,2003,3,17,0
3365,2003-03-18,0,0,339,18.0,18.0,1.0,1015.0,49.0,21.0,22.0,13.0,7.0,-4.0,1017.0,1013.0,0.0,2003,3,18,1
3366,2003-03-19,0,0,170,13.0,14.0,8.0,1016.0,97.0,38.0,18.0,11.0,12.0,1.0,1019.0,1014.0,0.0,2003,3,19,2
3367,2003-03-20,0,0,173,6.0,13.0,11.0,1019.0,97.0,67.0,17.0,11.0,11.0,10.0,1020.0,1017.0,0.0,2003,3,20,3
